Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
2337,SK6RFQ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2338,SK6RFQ,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2339,SK6RFQ,51.870000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2340,SK6RFQ,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2341,SK6RIC,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Alingsås
2342,SK6RIC,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Alingsås
2343,SK6RIP,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Tanumshede
2344,SK6RJW,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Kungsbacka
2345,SK6RJW,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kungsbacka
2346,SK6RKG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Halmstad
2347,SK6RKG,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Halmstad
2348,SK6RKI,1297.150000,-,6.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2349,SK6RKI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Öckerö
2350,SK6RKI,434.850000,-,1.000000,,88.5,88.5,FM,12.5,Göteborg / Öckerö
2351,SK6ROY,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kinnekulle
2352,SK6RPE,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Kungälv 
2353,SK6RPE,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Kungälv
2354,SK6RWO,434.825000,-,1.000000,,88.5,88.5,FM,12.5,Strömstad
2355,SK7BQ/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Kristianstad
2356,SK7BQ/R,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Kristianstad
2357,SK7CA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Algutsrum / Öland
2358,SK7CA/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Algutsrum / Öland
2359,SK7CY,1297.200000,-,6.000000,,88.5,88.5,FM,12.5,Helsingborg
2360,SK7EM/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Blentarp / Romeleåsen
2361,SK7FK/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Karlskrona
2362,SK7GH/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Värnamo
2363,SK7HR/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Nässjö
2364,SK7HW/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Växjö / Hollstorp
2365,SK7IJ/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Vetlanda
2366,SK7IJ/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Vetlanda
2367,SK7JC/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Olofström
2368,SK7JD/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Västervik
2369,SK7MO/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Ljungby
2370,SK7OL/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Hallandsåsen
2371,SK7RBK,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Hässleholm / Bjärnum
2372,SK7RBK,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Hässleholm / Bjärnum
2373,SK7REE,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2374,SK7REE,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2375,SK7REE/R,51.850000,-,0.600000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2376,SK7REP,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Lund / Harderberga
2377,SK7REP,1297.175000,-,6.000000,,88.5,88.5,FM,12.5,Malmö
2378,SK7REZ,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Blentarp / Romeleåsen
2379,SK7RFH,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Nässjö
2380,SK7RFH,1297.050000,-,6.000000,,88.5,88.5,FM,12.5,Nässjö
2381,SK7RFJ,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Karlskrona
2382,SK7RGI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Jönköping / Taberg
2383,SK7RGI,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Huskvarna
2384,SK7RGI,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Huskvarna
2385,SK7RGM,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Olofström / Boafallsbacke
2386,SK7RIH,51.910000,-,0.600000,,88.5,88.5,FM,12.5,Oskarshamn
2387,SK7RIH,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Oskarshamn
2388,SK7RIH/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Oskarshamn
2389,SK7RJL/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Lund
2390,SK7RMV,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Hultsfred / Gåskullen
2391,SK7RN/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Borgholm
2392,SK7RN/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Böda (Norra Öland)
2393,SK7RN/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Böda (Norra Öland)
2394,SK7RNO,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Borgholm / Köpingsvik
2395,SK7RNQ,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Vitaby
2396,SK7ROQ,434.887500,-,2.000000,,88.5,88.5,FM,12.5,Gladsax
2397,SK7RRV,434.900000,-,1.000000,,88.5,88.5,FM,12.5,Lönsboda
2398,SK7RYR,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Gnosjö
2399,SK7UO/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Emmaboda
2400,SL0ZS/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Västberga
2401,SL0ZS/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Västberga
2402,SL1ZXK/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Slite
2403,SL2ZA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Umeå / Ersmarksberget
2404,SL3ZB,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Härnösand
2405,SL5ZAM/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Motala
2406,SL5ZYT/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Norrköping
2407,SL6BH/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Halmstad
2408,SL6ZAQ,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Uddevalla
2409,SL6ZYW/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Billingsfors
2410,SL7ZXW/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Nybro
2411,SM0HGS/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Skärholmen
2412,SM0MMO/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Tullinge
2413,SM0OEK,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Spånga
2414,SM0OFV/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Solna
2415,SM0RDZ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Brottby
2416,SM0WAJ/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Johanneshov
2417,SM0WAJ/R,434.837500,-,2.000000,,88.5,88.5,FM,12.5,Stockholm
2418,SM0WAJ/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Skärholmen
2419,SM0WHP/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Sollentuna
2420,SM0YIX/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Söder
2421,SM1NVP/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Klintehamn
2422,SM2KOT/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Kristineberg / Hornberget
2423,SM2KXX,434.775000,-,1.000000,,88.5,88.5,FM,12.5,Lycksele
2424,SM2NLD/R,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Storuman
2425,SM2TBQ/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Fatmomakke
2426,SM3LEI/R,434.650000,+,1.000000,,88.5,88.5,FM,12.5,Årsunda
2427,SM3VAC/R,434.950000,-,1.000000,,88.5,88.5,FM,12.5,Nyland
2428,SM3VAC/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Nyland
2429,SM3VFO/R,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Sundsvall
2430,SM3XOH/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Torpshammar
2431,SM3XRJ,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Kramfors
2432,SM4EFQ,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Filipstad / Storhöjden
2433,SM4JDP,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Mora
2434,SM4JDP,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Mora
2435,SM4JDP/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Mora
2436,SM5DWC/R,51.890000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
2437,SM5DWC/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Södertälje
2438,SM5DWC/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Linköping
2439,SM5RYI/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Sala
2440,SM5USM/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Vingåker
2441,SM5YMS/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Linköping
2442,SM5YMS/R,51.830000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
2443,SM5YMT/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Ljungsbro
2444,SM6CYJ/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Kinnekulle
2445,SM6FBD/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Skene
2446,SM6MFA/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Vänersborg
2447,SM6UXW/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Ulricehamn
2448,SM6UXW/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Ulricehamn
2449,SM6VBT/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Mölndal
2450,SM6VBT/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Mölndal
2451,SM6VBT/R,29.690000,-,0.100000,,88.5,88.5,FM,12.5,Mölndal
2452,SM6WVY/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Ulricehamn / Blidsberg
2453,SM6XTV/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Stenungsund
2454,SM6YOF/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Torslanda
2455,SM7GYT/R,434.812500,-,2.000000,,88.5,88.5,FM,12.5,Eslöv
2456,SM7JPI/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Asarum
2457,SM7LNT/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Mörrum
2458,SM7NTJ/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Aneby
2459,SM7NTJ/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Aneby
2460,SM7TYU/R,434.975000,-,2.000000,,88.5,88.5,DV,12.5,Jönköping
2461,SM7UBU/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Tranås
2462,SM7XCO/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Lyby
2463,SM7YWE/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Karlskrona
2464,TF1RPB,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik / Blafjoll
2465,TF1RPE,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Burfell
2466,TF3RPA,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik / Skalafell
2467,TF3RPC,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik
2468,TF3RPI,439.950000,-,5.000000,,88.5,88.5,DV,12.5,Reykjavik / Blafjoll
2469,TF5RPD,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Akureyri / Vadlaheidi
2475,UR0DUM,438.700000,-,7.600000,Tone,79.7,79.7,FM,12.5,Uzhhorod
2476,UR0DVA,145.675000,-,0.600000,Tone,173.8,88.5,FM,12.5,Uzhhorod
2477,UR0DVD,145.700000,-,0.600000,Tone,79.7,79.7,FM,12.5,Uzhhorod
2479,UR0KUC,439.400000,-,7.600000,Tone,77.0,88.5,FM,12.5,
2480,UR0KVB,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Rivne
2481,UR0QVA,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Zaporizhzhia
2485,UR0WUA,438.800000,-,7.600000,Tone,82.5,82.5,FM,12.5,Lviv
2488,UR0WVC,145.650000,-,0.600000,Tone,85.4,88.5,FM,12.5,Lviv
2491,UR5WAT,434.700000,+,0.000000,Tone,82.5,88.5,FM,12.5,LVIV
2492,UR5WLA,438.800000,-,7.600000,,88.5,88.5,FM,12.5,LVIV
2493,YL2EM/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Rēzekne
2494,YL2RLI,145.750000,-,0.600000,Tone,88.5,88.5,FM,12.5,Dunalka
2495,YL2RMK,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Riga
2496,YL3GO/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Daugavpils
2498,YL3RGE,145.075000,+,0.600000,,88.5,88.5,FM,12.5,Māļi
2500,YO5D,145.125000,+,0.600000,,88.5,88.5,FM,12.5,Bârgău Mountains, Heniu Mare
2501,YO5M,145.162500,+,0.600000,,88.5,88.5,FM,12.5,Gutâi Mountains, Igniș
2502,YO5N,145.150000,+,0.600000,,88.5,88.5,FM,12.5,Satu Mare
2503,YO5V,438.975000,-,7.600000,,88.5,88.5,FM,12.5,
2504,YO8D,145.100000,+,0.600000,,88.5,88.5,FM,12.5,IBANESTI
2505,YO8M,145.037500,+,0.600000,,88.5,88.5,FM,12.5,IASI
2506,YO8N,145.000000,+,0.600000,,88.5,88.5,FM,12.5,Ceahlău Massif, Toaca
2507,YO8R,145.175000,+,0.600000,Tone,77.0,77.0,FM,12.5,Rarau Mountains
